-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
-0.00777998	0.763601	-0.00566823	-1.17848	3.75556e-06	4.38988e-05	2.09548e-09
